id,condition,cost,sensitivity,block,trial,pd,event_type,stimulus,DS output,user classification,score,time
335,1,Low,Low,5,8,0,S,5.2,S,N,36.0,11.936203636834858
335,1,Low,Low,5,9,0,S,5.9,N,N,30.0,5.258891534649246
335,1,Low,Low,5,10,0,S,6.3,S,S,33.0,13.47769181697474
335,1,Low,Low,5,11,0,N,4.4,N,N,36.0,13.040417151103263
335,1,Low,Low,5,12,0,N,5.0,S,N,39.0,14.541153219902966
335,1,Low,Low,5,13,0,S,7.0,S,S,42.0,10.486716930611525
335,1,Low,Low,5,14,0,S,6.8,S,S,45.0,8.353512974997246
335,1,Low,Low,5,15,0,N,5.6,N,S,42.0,13.363704409323478
335,1,Low,Low,5,16,0,N,5.9,S,S,39.0,15.94287032227355
335,1,Low,Low,5,17,0,N,6.6,N,S,36.0,14.062917289276346
335,1,Low,Low,5,18,0,N,5.8,N,S,33.0,9.775602360900013
335,1,Low,Low,5,19,0,N,4.5,N,N,36.0,14.478444188618358
335,1,Low,Low,5,20,0,S,7.4,S,S,39.0,7.4187463853066635
336,3,High,Low,3,1,0,N,5.8,S,N,33.0,6.508641586355105
336,3,High,Low,3,2,0,N,4.0,S,N,36.0,14.662905190565793
336,3,High,Low,3,3,0,S,6.4,N,S,39.0,10.975966469718596
336,3,High,Low,3,4,0,S,5.0,S,N,33.0,17.824354017597464
336,3,High,Low,3,5,0,N,6.4,N,S,30.0,17.617292200814024
336,3,High,Low,3,6,0,N,4.2,N,N,33.0,8.171464755441654
336,3,High,Low,3,7,0,N,2.1,N,N,36.0,14.407245281814061
336,3,High,Low,3,8,0,S,7.0,S,S,39.0,10.97691084004353
336,3,High,Low,3,9,0,N,5.1,N,S,36.0,16.83167479135667
336,3,High,Low,3,10,0,N,5.5,S,N,39.0,10.664930838067523
336,3,High,Low,3,11,0,S,7.0,S,S,42.0,8.55010485144731
336,3,High,Low,3,12,0,N,4.9,N,N,45.0,5.112991320451304
336,3,High,Low,3,13,0,N,5.9,N,N,48.0,6.790044520006449
336,3,High,Low,3,14,0,S,6.5,S,S,51.0,9.304003682809517
336,3,High,Low,3,15,0,S,6.6,S,S,54.0,9.47362086353396
336,3,High,Low,3,16,0,N,4.4,N,N,57.0,6.701656286161391
336,3,High,Low,3,17,0,N,5.6,N,N,60.0,15.713891353529384
336,3,High,Low,3,18,0,S,7.1,S,S,63.0,5.062005799881787
336,3,High,Low,3,19,0,N,4.9,S,N,66.0,16.461978844083724
336,3,High,Low,3,20,0,N,5.9,N,N,69.0,13.702589202230028
336,3,High,Low,4,1,1,N,5.9,N,N,19.0,6.336470993000216
336,3,High,Low,4,2,1,N,5.3,N,N,22.0,6.932968226846583
336,3,High,Low,4,3,1,N,5.6,N,N,25.0,7.56396011834496
336,3,High,Low,4,4,1,S,5.7,S,S,28.0,10.211515046153078
336,3,High,Low,4,5,1,N,4.4,N,N,31.0,8.262241454575985
336,3,High,Low,4,6,1,S,7.1,N,S,34.0,3.5668859868581855
336,3,High,Low,4,7,1,N,6.1,N,S,31.0,4.1967178410289625
336,3,High,Low,4,8,1,N,3.7,S,S,28.0,11.72765423017692
336,3,High,Low,4,9,1,S,5.8,S,S,31.0,7.513381090612405
336,3,High,Low,4,10,1,N,5.1,N,N,34.0,7.382222006823914
336,3,High,Low,4,11,1,N,4.6,N,N,37.0,8.316793433518912
336,3,High,Low,4,12,1,N,3.9,N,N,40.0,4.415139158078276
336,3,High,Low,4,13,1,S,7.6,N,S,43.0,3.1426834486648625
336,3,High,Low,4,14,1,S,7.0,S,S,46.0,11.109810847893993
336,3,High,Low,4,15,1,N,5.3,S,S,43.0,3.733589408035415
336,3,High,Low,4,16,1,S,6.4,S,S,46.0,5.97215086407498
336,3,High,Low,4,17,1,N,4.7,N,N,49.0,9.141185098314521
336,3,High,Low,4,18,1,S,6.2,S,S,52.0,13.9097666239899
336,3,High,Low,4,19,1,N,7.1,N,S,49.0,9.764438582426115
336,3,High,Low,4,20,1,N,4.5,N,N,52.0,8.905845999191367
336,3,High,Low,5,1,0,S,7.0,S,S,33.0,6.963722578747476
336,3,High,Low,5,2,0,S,5.7,N,N,27.0,8.0539171325171
336,3,High,Low,5,3,0,N,4.7,N,N,30.0,12.203364739578262
336,3,High,Low,5,4,0,N,6.9,N,S,27.0,15.68690096470581
336,3,High,Low,5,5,0,N,5.8,N,N,30.0,12.096178497200917
336,3,High,Low,5,6,0,N,5.1,N,N,33.0,17.514908699850313
336,3,High,Low,5,7,0,N,4.3,N,N,36.0,12.690130896271462
336,3,High,Low,5,8,0,N,5.4,N,N,39.0,13.648378918508815
336,3,High,Low,5,9,0,N,3.7,N,N,42.0,5.192280580171365
336,3,High,Low,5,10,0,S,4.9,S,N,36.0,28.14404046524571
336,3,High,Low,5,11,0,N,2.9,N,N,39.0,15.009020753666878
336,3,High,Low,5,12,0,N,5.5,S,N,42.0,23.448000355749592
336,3,High,Low,5,13,0,N,5.4,N,N,45.0,14.724257366930283
336,3,High,Low,5,14,0,S,7.0,S,S,48.0,13.629307382823267
336,3,High,Low,5,15,0,S,7.2,N,S,51.0,11.978791175588025
336,3,High,Low,5,16,0,N,4.0,N,N,54.0,14.363336192584544
336,3,High,Low,5,17,0,S,6.4,S,S,57.0,4.029285106153435
336,3,High,Low,5,18,0,S,6.8,S,S,60.0,11.015311658329924
336,3,High,Low,5,19,0,N,4.0,N,N,63.0,7.918428109807088
336,3,High,Low,5,20,0,N,6.0,S,S,60.0,13.362428111199103
341,3,High,Low,3,1,1,N,5.8,S,S,13.0,13.054833558998983
341,3,High,Low,3,2,1,N,4.0,S,S,10.0,8.473560655663482
341,3,High,Low,3,3,1,S,6.4,N,S,13.0,5.27272368537699
341,3,High,Low,3,4,1,S,5.0,S,S,16.0,5.656133069319504
341,3,High,Low,3,5,1,N,6.4,N,N,19.0,9.42625151435778
341,3,High,Low,3,6,1,N,4.2,N,N,22.0,16.058938714614847
341,3,High,Low,3,7,1,N,2.1,N,N,25.0,7.548410275671935
341,3,High,Low,3,8,1,S,7.0,S,S,28.0,5.7877307244069165
341,3,High,Low,3,9,1,N,5.1,N,N,31.0,21.446621266018866
341,3,High,Low,3,10,1,N,5.5,S,S,28.0,12.639854876054823
341,3,High,Low,3,11,1,S,7.0,S,S,31.0,18.935789853401197
341,3,High,Low,3,12,1,N,4.9,N,N,34.0,19.266043936375617
341,3,High,Low,3,13,1,N,5.9,N,N,37.0,8.176627046811381
341,3,High,Low,3,14,1,S,6.5,S,S,40.0,7.594734279268404
341,3,High,Low,3,15,1,S,6.6,S,S,43.0,11.175099738021341
341,3,High,Low,3,16,1,N,4.4,N,N,46.0,2.754965087581488
341,3,High,Low,3,17,1,N,5.6,N,N,49.0,1.233456938336217
341,3,High,Low,3,18,1,S,7.1,S,S,52.0,10.397315113130915
341,3,High,Low,3,19,1,N,4.9,S,S,49.0,4.91425530085012
341,3,High,Low,3,20,1,N,5.9,N,N,52.0,8.158373934853863
341,3,High,Low,4,1,1,N,5.9,N,N,19.0,8.754731058893592
341,3,High,Low,4,2,1,N,5.3,N,N,22.0,7.556141266694578
341,3,High,Low,4,3,1,N,5.6,N,N,25.0,7.075985891370641
341,3,High,Low,4,4,1,S,5.7,S,S,28.0,8.510040951195585
341,3,High,Low,4,5,1,N,4.4,N,N,31.0,10.429286384969407
341,3,High,Low,4,6,1,S,7.1,N,S,34.0,10.572088636540688
341,3,High,Low,4,7,1,N,6.1,N,N,37.0,8.54527982177985
341,3,High,Low,4,8,1,N,3.7,S,S,34.0,1.9900110581372221
341,3,High,Low,4,9,1,S,5.8,S,N,28.0,5.252984611913
341,3,High,Low,4,10,1,N,5.1,N,N,31.0,6.829412495280174
341,3,High,Low,4,11,1,N,4.6,N,N,34.0,6.013946340260899
341,3,High,Low,4,12,1,N,3.9,N,N,37.0,11.095667371394487
341,3,High,Low,4,13,1,S,7.6,N,S,40.0,4.985882215052582
341,3,High,Low,4,14,1,S,7.0,S,N,34.0,7.220427297118363
341,3,High,Low,4,15,1,N,5.3,S,S,31.0,12.822442586957916
341,3,High,Low,4,16,1,S,6.4,S,N,25.0,10.62550605573764
341,3,High,Low,4,17,1,N,4.7,N,N,28.0,10.677028500911806
341,3,High,Low,4,18,1,S,6.2,S,S,31.0,11.960159505122167
341,3,High,Low,4,19,1,N,7.1,N,S,28.0,10.859542870957956
341,3,High,Low,4,20,1,N,4.5,N,N,31.0,12.970885169373307
341,3,High,Low,5,1,1,S,7.0,S,S,19.0,18.249132292711348
341,3,High,Low,5,2,1,S,5.7,N,N,13.0,12.747979135571203
341,3,High,Low,5,3,1,N,4.7,N,N,16.0,6.754553557571407
341,3,High,Low,5,4,1,N,6.9,N,S,13.0,6.5725132692308135
341,3,High,Low,5,5,1,N,5.8,N,N,16.0,18.081424066431154
341,3,High,Low,5,6,1,N,5.1,N,N,19.0,14.160920750132647
341,3,High,Low,5,7,1,N,4.3,N,N,22.0,7.42214765797292
341,3,High,Low,5,8,1,N,5.4,N,N,25.0,7.333829973220017
341,3,High,Low,5,9,1,N,3.7,N,N,28.0,4.91327024967492
341,3,High,Low,5,10,1,S,4.9,S,S,31.0,2.368897715100723
341,3,High,Low,5,11,1,N,2.9,N,N,34.0,10.146143048051915
341,3,High,Low,5,12,1,N,5.5,S,S,31.0,8.127697874054068
341,3,High,Low,5,13,1,N,5.4,N,N,34.0,6.0990041862644295
341,3,High,Low,5,14,1,S,7.0,S,S,37.0,7.468116831293422
341,3,High,Low,5,15,1,S,7.2,N,S,40.0,9.542110607316756
341,3,High,Low,5,16,1,N,4.0,N,N,43.0,9.637059061049964
341,3,High,Low,5,17,1,S,6.4,S,S,46.0,4.672526796443366
341,3,High,Low,5,18,1,S,6.8,S,S,49.0,12.043563069018603
341,3,High,Low,5,19,1,N,4.0,N,N,52.0,5.751270533928794
341,3,High,Low,5,20,1,N,6.0,S,S,49.0,13.895188447235421
343,3,High,Low,3,1,0,N,5.8,S,N,33.0,8.545465377699099
343,3,High,Low,3,2,0,N,4.0,S,N,36.0,10.387130590794426
343,3,High,Low,3,3,0,S,6.4,N,S,39.0,7.903846029654217
343,3,High,Low,3,4,0,S,5.0,S,N,33.0,9.91705691964103
343,3,High,Low,3,5,0,N,6.4,N,S,30.0,8.046655197172816
343,3,High,Low,3,6,0,N,4.2,N,N,33.0,13.336460843747078
343,3,High,Low,3,7,0,N,2.1,N,N,36.0,15.740954355123538
343,3,High,Low,3,8,0,S,7.0,S,S,39.0,18.868717571053168
343,3,High,Low,3,9,0,N,5.1,N,N,42.0,15.664879206528134
343,3,High,Low,3,10,0,N,5.5,S,N,45.0,8.211272031204814
343,3,High,Low,3,11,0,S,7.0,S,S,48.0,18.536474131216487
343,3,High,Low,3,12,0,N,4.9,N,N,51.0,15.91859925397845
343,3,High,Low,3,13,0,N,5.9,N,N,54.0,7.170173582342264
343,3,High,Low,3,14,0,S,6.5,S,S,57.0,10.385659966475014
343,3,High,Low,3,15,0,S,6.6,S,S,60.0,5.63143806185181
343,3,High,Low,3,16,0,N,4.4,N,N,63.0,15.562939289584174
343,3,High,Low,3,17,0,N,5.6,N,N,66.0,10.588083384635615
343,3,High,Low,3,18,0,S,7.1,S,S,69.0,11.26596581470386
343,3,High,Low,3,19,0,N,4.9,S,N,72.0,14.164470603474122
343,3,High,Low,3,20,0,N,5.9,N,N,75.0,20.940359874458135
343,3,High,Low,4,1,0,N,5.9,N,S,27.0,6.93133556036122
343,3,High,Low,4,2,0,N,5.3,N,N,30.0,12.663052355369667
343,3,High,Low,4,3,0,N,5.6,N,N,33.0,7.753822050078942
343,3,High,Low,4,4,0,S,5.7,S,N,27.0,18.863746953975916
343,3,High,Low,4,5,0,N,4.4,N,N,30.0,16.323124118254828
343,3,High,Low,4,6,0,S,7.1,N,S,33.0,12.710280631436337
343,3,High,Low,4,7,0,N,6.1,N,S,30.0,11.91025053364866
343,3,High,Low,4,8,0,N,3.7,S,S,27.0,6.8995489401316945
343,3,High,Low,4,9,0,S,5.8,S,N,21.0,10.580916877888386
343,3,High,Low,4,10,0,N,5.1,N,N,24.0,6.776007628550236
343,3,High,Low,4,11,0,N,4.6,N,N,27.0,15.294113083454802
343,3,High,Low,4,12,0,N,3.9,N,N,30.0,18.999268627535983
343,3,High,Low,4,13,0,S,7.6,N,S,33.0,18.981529483632873
343,3,High,Low,4,14,0,S,7.0,S,S,36.0,11.97622754371979
343,3,High,Low,4,15,0,N,5.3,S,N,39.0,13.4304933999069
343,3,High,Low,4,16,0,S,6.4,S,N,33.0,15.310930230186182
343,3,High,Low,4,17,0,N,4.7,N,N,36.0,16.92388589170368
343,3,High,Low,4,18,0,S,6.2,S,N,30.0,12.292136035856727
343,3,High,Low,4,19,0,N,7.1,N,S,27.0,6.81247659072617
343,3,High,Low,4,20,0,N,4.5,N,N,30.0,12.330721842279788
343,3,High,Low,5,1,0,S,7.0,S,S,33.0,4.2940888841637035
343,3,High,Low,5,2,0,S,5.7,N,N,27.0,12.596624999308355
343,3,High,Low,5,3,0,N,4.7,N,N,30.0,11.768498275251286
343,3,High,Low,5,4,0,N,6.9,N,N,33.0,14.124029607259313
343,3,High,Low,5,5,0,N,5.8,N,N,36.0,14.727817385323403
343,3,High,Low,5,6,0,N,5.1,N,N,39.0,15.423311813826453
343,3,High,Low,5,7,0,N,4.3,N,N,42.0,10.351373999267443
343,3,High,Low,5,8,0,N,5.4,N,N,45.0,10.354126759920385
343,3,High,Low,5,9,0,N,3.7,N,N,48.0,6.235529139613018
343,3,High,Low,5,10,0,S,4.9,S,N,42.0,15.006349929030637
343,3,High,Low,5,11,0,N,2.9,N,N,45.0,7.54669639514327
343,3,High,Low,5,12,0,N,5.5,S,N,48.0,15.460807624352714
343,3,High,Low,5,13,0,N,5.4,N,N,51.0,14.516137416665174
343,3,High,Low,5,14,0,S,7.0,S,S,54.0,15.872585896623862
343,3,High,Low,5,15,0,S,7.2,N,S,57.0,12.253077024528453
343,3,High,Low,5,16,0,N,4.0,N,N,60.0,10.343710682283717
343,3,High,Low,5,17,0,S,6.4,S,N,54.0,10.170930753792598
343,3,High,Low,5,18,0,S,6.8,S,S,57.0,10.947931887363037
343,3,High,Low,5,19,0,N,4.0,N,N,60.0,10.567729740585103
343,3,High,Low,5,20,0,N,6.0,S,N,63.0,9.624319396314423
344,3,High,Low,3,1,1,N,5.8,S,S,13.0,17.833835069331336
344,3,High,Low,3,2,1,N,4.0,S,N,16.0,1.5308067133012662
344,3,High,Low,3,3,1,S,6.4,N,S,19.0,11.228137115925154
344,3,High,Low,3,4,1,S,5.0,S,S,22.0,5.868418601544449
344,3,High,Low,3,5,1,N,6.4,N,N,25.0,3.3982224196555926
344,3,High,Low,3,6,1,N,4.2,N,N,28.0,8.348136982676035
344,3,High,Low,3,7,1,N,2.1,N,N,31.0,4.745756454612797
344,3,High,Low,3,8,1,S,7.0,S,S,34.0,13.575523399165695
344,3,High,Low,3,9,1,N,5.1,N,N,37.0,13.40134494967021
344,3,High,Low,3,10,1,N,5.5,S,S,34.0,9.760392879565261
344,3,High,Low,3,11,1,S,7.0,S,S,37.0,4.665861462697305
344,3,High,Low,3,12,1,N,4.9,N,N,40.0,12.027424972593861
344,3,High,Low,3,13,1,N,5.9,N,N,43.0,7.114978888686164
344,3,High,Low,3,14,1,S,6.5,S,S,46.0,7.101498902305188
344,3,High,Low,3,15,1,S,6.6,S,S,49.0,4.765469467043132
344,3,High,Low,3,16,1,N,4.4,N,N,52.0,11.119161298017186
344,3,High,Low,3,17,1,N,5.6,N,N,55.0,4.259768511866275
344,3,High,Low,3,18,1,S,7.1,S,S,58.0,5.798025765127592
344,3,High,Low,3,19,1,N,4.9,S,N,61.0,7.510749819306234
344,3,High,Low,3,20,1,N,5.9,N,N,64.0,4.2986350986135164
344,3,High,Low,4,1,0,N,5.9,N,N,33.0,8.131647530515568
344,3,High,Low,4,2,0,N,5.3,N,N,36.0,10.907586903547545
344,3,High,Low,4,3,0,N,5.6,N,N,39.0,12.297165760335224
344,3,High,Low,4,4,0,S,5.7,S,N,33.0,8.557140226345775
344,3,High,Low,4,5,0,N,4.4,N,N,36.0,6.904640740162665
344,3,High,Low,4,6,0,S,7.1,N,S,39.0,24.498762068398605
344,3,High,Low,4,7,0,N,6.1,N,S,36.0,15.29211012279171
344,3,High,Low,4,8,0,N,3.7,S,N,39.0,4.77386067493975
344,3,High,Low,4,9,0,S,5.8,S,N,33.0,13.141542446889508
344,3,High,Low,4,10,0,N,5.1,N,N,36.0,8.717630555614633
344,3,High,Low,4,11,0,N,4.6,N,N,39.0,19.174483794971323
344,3,High,Low,4,12,0,N,3.9,N,N,42.0,13.594061360624146
344,3,High,Low,4,13,0,S,7.6,N,S,45.0,14.17758349681963
344,3,High,Low,4,14,0,S,7.0,S,S,48.0,11.546097332225475
344,3,High,Low,4,15,0,N,5.3,S,N,51.0,10.115851909845876
344,3,High,Low,4,16,0,S,6.4,S,S,54.0,4.949023994038084
344,3,High,Low,4,17,0,N,4.7,N,N,57.0,12.59524219587618
344,3,High,Low,4,18,0,S,6.2,S,S,60.0,6.201153163721152
344,3,High,Low,4,19,0,N,7.1,N,N,63.0,16.375871398393706
344,3,High,Low,4,20,0,N,4.5,N,N,66.0,7.806588230627261
344,3,High,Low,5,1,0,S,7.0,S,S,33.0,13.617577767754552
344,3,High,Low,5,2,0,S,5.7,N,N,27.0,11.265438848076483
344,3,High,Low,5,3,0,N,4.7,N,N,30.0,18.917998583934136
344,3,High,Low,5,4,0,N,6.9,N,S,27.0,13.671714341501385
344,3,High,Low,5,5,0,N,5.8,N,N,30.0,8.093156195311497
344,3,High,Low,5,6,0,N,5.1,N,N,33.0,13.560174313532972
344,3,High,Low,5,7,0,N,4.3,N,N,36.0,13.390279349088821
344,3,High,Low,5,8,0,N,5.4,N,N,39.0,20.135664650923694
344,3,High,Low,5,9,0,N,3.7,N,N,42.0,7.031455116706895
344,3,High,Low,5,10,0,S,4.9,S,N,36.0,10.381901882453398
344,3,High,Low,5,11,0,N,2.9,N,N,39.0,15.41841301811036
344,3,High,Low,5,12,0,N,5.5,S,N,42.0,10.677175491114706
344,3,High,Low,5,13,0,N,5.4,N,N,45.0,8.006872193089201
344,3,High,Low,5,14,0,S,7.0,S,S,48.0,6.035519369965908
344,3,High,Low,5,15,0,S,7.2,N,S,51.0,6.902886742467162
344,3,High,Low,5,16,0,N,4.0,N,N,54.0,18.093653252368238
344,3,High,Low,5,17,0,S,6.4,S,S,57.0,8.687751548778277
344,3,High,Low,5,18,0,S,6.8,S,S,60.0,14.379934009408665
344,3,High,Low,5,19,0,N,4.0,N,N,63.0,10.841680298639918
344,3,High,Low,5,20,0,N,6.0,S,S,60.0,21.311337773044727
345,3,High,Low,3,1,0,N,5.8,S,N,33.0,11.582912616916804
345,3,High,Low,3,2,0,N,4.0,S,N,36.0,16.955028792204757
345,3,High,Low,3,3,0,S,6.4,N,S,39.0,12.813071735699
345,3,High,Low,3,4,0,S,5.0,S,N,33.0,16.10536637607499
345,3,High,Low,3,5,0,N,6.4,N,S,30.0,16.307781596714953
345,3,High,Low,3,6,0,N,4.2,N,N,33.0,10.233509123719296
345,3,High,Low,3,7,0,N,2.1,N,N,36.0,12.581227975163761
345,3,High,Low,3,8,0,S,7.0,S,S,39.0,9.802977163550043
345,3,High,Low,3,9,0,N,5.1,N,N,42.0,17.424999235570667
345,3,High,Low,3,10,0,N,5.5,S,N,45.0,4.84894881659458
345,3,High,Low,3,11,0,S,7.0,S,S,48.0,16.79912895428031
345,3,High,Low,3,12,0,N,4.9,N,N,51.0,15.591433606960539
345,3,High,Low,3,13,0,N,5.9,N,S,48.0,18.23130114763712
345,3,High,Low,3,14,0,S,6.5,S,S,51.0,8.054571504636094
345,3,High,Low,3,15,0,S,6.6,S,S,54.0,14.348483263985399
345,3,High,Low,3,16,0,N,4.4,N,N,57.0,7.167417364173865
345,3,High,Low,3,17,0,N,5.6,N,N,60.0,12.7232810019999
345,3,High,Low,3,18,0,S,7.1,S,S,63.0,12.370178142073248
345,3,High,Low,3,19,0,N,4.9,S,N,66.0,4.8755014938679135
345,3,High,Low,3,20,0,N,5.9,N,N,69.0,9.884470485707006
345,3,High,Low,4,1,1,N,5.9,N,N,19.0,14.350112531632229
345,3,High,Low,4,2,1,N,5.3,N,N,22.0,3.4204726957398712
345,3,High,Low,4,3,1,N,5.6,N,N,25.0,11.879796045291112
345,3,High,Low,4,4,1,S,5.7,S,N,19.0,1.3941088643590085
345,3,High,Low,4,5,1,N,4.4,N,N,22.0,12.656772086221409
345,3,High,Low,4,6,1,S,7.1,N,S,25.0,5.20152676476045
345,3,High,Low,4,7,1,N,6.1,N,S,22.0,4.7896835613198085
345,3,High,Low,4,8,1,N,3.7,S,N,25.0,16.269398777610096
345,3,High,Low,4,9,1,S,5.8,S,N,19.0,12.501373674087493
345,3,High,Low,4,10,1,N,5.1,N,N,22.0,7.905293769941906
345,3,High,Low,4,11,1,N,4.6,N,N,25.0,7.897190178668739
345,3,High,Low,4,12,1,N,3.9,N,N,28.0,7.908699143206894
345,3,High,Low,4,13,1,S,7.6,N,S,31.0,9.705943484322587
345,3,High,Low,4,14,1,S,7.0,S,S,34.0,2.3846055526287566
345,3,High,Low,4,15,1,N,5.3,S,S,31.0,3.5486043968587904
345,3,High,Low,4,16,1,S,6.4,S,S,34.0,9.595041803176908
345,3,High,Low,4,17,1,N,4.7,N,N,37.0,16.641841390083947
345,3,High,Low,4,18,1,S,6.2,S,S,40.0,6.921615395636656
345,3,High,Low,4,19,1,N,7.1,N,S,37.0,5.292528781879663
345,3,High,Low,4,20,1,N,4.5,N,N,40.0,8.489589349233778
345,3,High,Low,5,1,0,S,7.0,S,S,33.0,9.14758257512551
345,3,High,Low,5,2,0,S,5.7,N,S,36.0,10.427792012027012
345,3,High,Low,5,3,0,N,4.7,N,N,39.0,6.723425724510918
345,3,High,Low,5,4,0,N,6.9,N,S,36.0,10.154373203098128
345,3,High,Low,5,5,0,N,5.8,N,S,33.0,10.242779544989714
345,3,High,Low,5,6,0,N,5.1,N,N,36.0,12.305445945686904
345,3,High,Low,5,7,0,N,4.3,N,N,39.0,12.519759137473528
345,3,High,Low,5,8,0,N,5.4,N,N,42.0,16.74922289886244
345,3,High,Low,5,9,0,N,3.7,N,N,45.0,9.74480835982969
345,3,High,Low,5,10,0,S,4.9,S,N,39.0,18.657817110005965
345,3,High,Low,5,11,0,N,2.9,N,N,42.0,12.605906398646042
345,3,High,Low,5,12,0,N,5.5,S,N,45.0,5.260402722350596
345,3,High,Low,5,13,0,N,5.4,N,N,48.0,17.593362599404863
345,3,High,Low,5,14,0,S,7.0,S,S,51.0,11.589087078546724
345,3,High,Low,5,15,0,S,7.2,N,S,54.0,5.002746468089218
345,3,High,Low,5,16,0,N,4.0,N,N,57.0,7.800955646019788
345,3,High,Low,5,17,0,S,6.4,S,S,60.0,11.537560852190262
345,3,High,Low,5,18,0,S,6.8,S,S,63.0,12.910015551661402
345,3,High,Low,5,19,0,N,4.0,N,N,66.0,15.45825752788407
345,3,High,Low,5,20,0,N,6.0,S,N,69.0,6.445118478874295
355,3,High,Low,3,1,0,N,5.8,S,S,27.0,8.550452837195582
355,3,High,Low,3,2,0,N,4.0,S,S,24.0,13.693165956495493
355,3,High,Low,3,3,0,S,6.4,N,S,27.0,5.32022063991368
355,3,High,Low,3,4,0,S,5.0,S,N,21.0,7.198522575644709
355,3,High,Low,3,5,0,N,6.4,N,S,18.0,14.11212746777317
355,3,High,Low,3,6,0,N,4.2,N,N,21.0,13.483850067715245
355,3,High,Low,3,7,0,N,2.1,N,N,24.0,11.244752874003247
355,3,High,Low,3,8,0,S,7.0,S,S,27.0,13.514388788465443
355,3,High,Low,3,9,0,N,5.1,N,S,24.0,9.68744456559196
355,3,High,Low,3,10,0,N,5.5,S,S,21.0,7.960911921302802
355,3,High,Low,3,11,0,S,7.0,S,S,24.0,9.362602639137485
355,3,High,Low,3,12,0,N,4.9,N,N,27.0,6.319383331991109
355,3,High,Low,3,13,0,N,5.9,N,N,30.0,10.083735726248953
355,3,High,Low,3,14,0,S,6.5,S,S,33.0,5.538365797896664
355,3,High,Low,3,15,0,S,6.6,S,S,36.0,4.928466756509666
355,3,High,Low,3,16,0,N,4.4,N,N,39.0,12.959650311823607
355,3,High,Low,3,17,0,N,5.6,N,N,42.0,7.5871059943875885
355,3,High,Low,3,18,0,S,7.1,S,S,45.0,18.084725115681394
355,3,High,Low,3,19,0,N,4.9,S,N,48.0,11.569368389937738
355,3,High,Low,3,20,0,N,5.9,N,N,51.0,5.714311920563681
355,3,High,Low,4,1,1,N,5.9,N,N,19.0,15.265553683819503
355,3,High,Low,4,2,1,N,5.3,N,N,22.0,6.3849823441767635
355,3,High,Low,4,3,1,N,5.6,N,N,25.0,6.208949059617661
355,3,High,Low,4,4,1,S,5.7,S,N,19.0,15.396910902548264
355,3,High,Low,4,5,1,N,4.4,N,N,22.0,3.1611687926582652
355,3,High,Low,4,6,1,S,7.1,N,S,25.0,8.639707956224415
355,3,High,Low,4,7,1,N,6.1,N,S,22.0,5.362292132953344
355,3,High,Low,4,8,1,N,3.7,S,N,25.0,5.900273567536576
355,3,High,Low,4,9,1,S,5.8,S,N,19.0,7.431976431570842
355,3,High,Low,4,10,1,N,5.1,N,N,22.0,12.251156583127639
355,3,High,Low,4,11,1,N,4.6,N,N,25.0,6.8516361272218145
355,3,High,Low,4,12,1,N,3.9,N,N,28.0,12.75768484523374
355,3,High,Low,4,13,1,S,7.6,N,S,31.0,12.564625855373869
355,3,High,Low,4,14,1,S,7.0,S,N,25.0,6.3779295652537265
355,3,High,Low,4,15,1,N,5.3,S,N,28.0,13.35667484435108
355,3,High,Low,4,16,1,S,6.4,S,S,31.0,7.2282473544809225
355,3,High,Low,4,17,1,N,4.7,N,N,34.0,9.830812281167791
355,3,High,Low,4,18,1,S,6.2,S,S,37.0,9.090208555942015
355,3,High,Low,4,19,1,N,7.1,N,S,34.0,13.648243832397885
355,3,High,Low,4,20,1,N,4.5,N,N,37.0,5.138507789035733
355,3,High,Low,5,1,1,S,7.0,S,N,10.0,4.733191870626181
355,3,High,Low,5,2,1,S,5.7,N,N,4.0,12.980219768466693
355,3,High,Low,5,3,1,N,4.7,N,N,7.0,1.509592381294624
355,3,High,Low,5,4,1,N,6.9,N,S,4.0,5.311763888679648
355,3,High,Low,5,5,1,N,5.8,N,N,7.0,8.085334004681858
355,3,High,Low,5,6,1,N,5.1,N,N,10.0,7.1042958775642004
355,3,High,Low,5,7,1,N,4.3,N,N,13.0,12.032606221597195
355,3,High,Low,5,8,1,N,5.4,N,N,16.0,4.298211467626239
355,3,High,Low,5,9,1,N,3.7,N,N,19.0,3.687880869016599
355,3,High,Low,5,10,1,S,4.9,S,N,13.0,7.994065085345479
355,3,High,Low,5,11,1,N,2.9,N,N,16.0,5.413884486189459
355,3,High,Low,5,12,1,N,5.5,S,N,19.0,8.769123590266684
355,3,High,Low,5,13,1,N,5.4,N,N,22.0,9.729128788198013
355,3,High,Low,5,14,1,S,7.0,S,S,25.0,1.468662134134327
355,3,High,Low,5,15,1,S,7.2,N,N,19.0,4.108106204772736
355,3,High,Low,5,16,1,N,4.0,N,N,22.0,5.974929418556112
355,3,High,Low,5,17,1,S,6.4,S,N,16.0,7.926530893089653
355,3,High,Low,5,18,1,S,6.8,S,S,19.0,16.70935506168949
355,3,High,Low,5,19,1,N,4.0,N,N,22.0,4.120312818974599
355,3,High,Low,5,20,1,N,6.0,S,N,25.0,6.893667374711365
367,1,Low,Low,3,1,0,N,5.7,N,N,33.0,15.599776165259735
367,1,Low,Low,3,2,0,N,3.7,N,N,36.0,11.991384204654308
367,1,Low,Low,3,3,0,S,6.9,S,S,39.0,12.153985179861948
